Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population
3537-HPKQT,Female,20,Yes,No,Yes,No,0,United States,California,Mentone,92359,34.103578,-117.04054,7324
2129-ALKBS,Female,49,No,No,Yes,Yes,4,United States,California,Needles,92363,34.711224,-114.702256,5488
5821-MMEIL,Female,43,No,No,Yes,No,0,United States,California,Nipton,92364,35.478736,-115.516984,162
6968-URWQU,Male,50,No,No,Yes,No,0,United States,California,Redlands,92374,34.064073,-117.166158,36675
4742-TXUEX,Female,24,Yes,No,Yes,Yes,3,United States,California,Rialto,92376,34.109775,-117.378904,75882
9631-XEYKE,Male,28,Yes,No,No,No,0,United States,California,Rialto,92377,34.156758,-117.404686,18518
1335-MXCSE,Male,24,Yes,No,Yes,Yes,1,United States,California,Shoshone,92384,35.924252,-116.188668,87
8873-TMKGR,Male,40,No,No,No,No,0,United States,California,Sugarloaf,92386,34.243088,-116.830015,1834
8800-JOOCF,Female,56,No,No,No,Yes,1,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
1469-LBJQJ,Female,39,No,No,Yes,No,0,United States,California,Victorville,92392,34.486835,-117.362274,63235
0064-YIJGF,Male,60,No,No,Yes,Yes,3,United States,California,Yermo,92398,35.013299,-116.834092,1195
2386-OWURY,Female,20,Yes,No,No,No,0,United States,California,Yucaipa,92399,34.04597,-117.011825,41575
0310-VQXAM,Male,56,No,No,No,No,0,United States,California,San Bernardino,92404,34.183286,-117.221722,53636
3453-RTHJQ,Male,59,No,No,No,No,0,United States,California,San Bernardino,92407,34.250069,-117.393949,49355
6278-FEPBZ,Female,57,No,No,No,No,0,United States,California,San Bernardino,92410,34.106922,-117.297553,44556
4280-DLSHD,Male,36,No,No,Yes,No,0,United States,California,San Bernardino,92411,34.122501,-117.320138,23146
1508-DFXCU,Male,32,No,No,No,No,0,United States,California,Riverside,92501,33.994676,-117.372498,18999
7868-BGSZA,Male,30,No,No,Yes,No,0,United States,California,Riverside,92504,33.9108,-117.398153,46550
2800-QQUSO,Male,48,No,No,No,No,0,United States,California,Riverside,92505,33.920907,-117.489426,38446
7973-DZRKH,Female,20,Yes,No,No,Yes,1,United States,California,Riverside,92507,33.976328,-117.319786,48649
7698-YFGEZ,Male,55,No,No,No,No,0,United States,California,Riverside,92509,34.004379,-117.447864,63999
9773-PEQBZ,Male,43,No,No,No,No,0,United States,California,Lake Elsinore,92530,33.655421,-117.391751,38519
7785-RDVIG,Female,53,No,No,Yes,Yes,2,United States,California,Hemet,92543,33.739415,-116.968339,29687
9602-WCXPI,Male,24,Yes,No,No,No,0,United States,California,Hemet,92544,33.644585,-116.871544,39264
2903-YYTBW,Male,48,No,No,Yes,Yes,2,United States,California,Hemet,92545,33.734933,-117.044145,25694
3620-MWJNE,Male,32,No,No,No,No,0,United States,California,Homeland,92548,33.761894,-117.120868,4283
8573-JGCZW,Male,27,Yes,No,No,No,0,United States,California,Idyllwild,92549,33.755039,-116.741796,3588
6837-HAEVO,Male,47,No,No,Yes,Yes,2,United States,California,Moreno Valley,92551,33.88274,-117.224878,22983
6701-YVNQG,Male,63,No,No,Yes,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205
9504-YAZWB,Female,28,Yes,No,No,No,0,United States,California,Mountain Center,92561,33.638645,-116.55783,1500
8819-ZBYNA,Female,51,No,No,Yes,No,0,United States,California,Murrieta,92562,33.548869,-117.334165,36149
6174-NRBTZ,Male,44,No,No,No,No,0,United States,California,Murrieta,92563,33.581045,-117.14719,18311
6137-NICCO,Female,39,No,No,Yes,Yes,2,United States,California,Perris,92571,33.828289,-117.201666,26357
9065-ZCPQX,Male,24,Yes,No,Yes,No,0,United States,California,San Jacinto,92582,33.806708,-117.02007,4456
6402-EJMWF,Male,33,No,No,No,No,0,United States,California,San Jacinto,92583,33.796568,-116.924723,21349
3620-EHIMZ,Female,44,No,No,Yes,Yes,2,United States,California,Menifee,92584,33.653338,-117.178271,14068
3213-VVOLG,Male,22,Yes,No,Yes,Yes,2,United States,California,Sun City,92585,33.739412,-117.173334,8692
6870-ECSHE,Female,23,Yes,No,No,No,0,United States,California,Sun City,92586,33.707483,-117.200006,18161
8747-UDCOI,Female,29,Yes,No,Yes,No,0,United States,California,Sun City,92587,33.69887,-117.25071,13151
4626-OZDTJ,Female,35,No,No,Yes,No,0,United States,California,Wildomar,92595,33.617108,-117.253349,19368
9169-BSVIN,Male,21,Yes,No,No,No,0,United States,California,Winchester,92596,33.657433,-117.04254,4093
8194-PEEBY,Female,38,No,No,Yes,Yes,3,United States,California,Irvine,92604,33.688546,-117.788091,27369
6872-HXFNF,Female,27,Yes,No,Yes,No,0,United States,California,Irvine,92606,33.703976,-117.824172,17621
7714-YXSMB,Female,60,No,No,No,No,0,United States,California,Irvine,92612,33.643095,-117.810896,41062
8387-UGUSU,Female,57,No,No,Yes,Yes,1,United States,California,Irvine,92614,33.680302,-117.833296,22499
1194-HVAIF,Female,21,Yes,No,Yes,No,0,United States,California,Capistrano Beach,92624,33.458754,-117.665104,7465
1767-TGTKO,Female,30,No,No,Yes,Yes,2,United States,California,Dana Point,92629,33.477923,-117.705314,27730
8439-LTUGF,Male,51,No,No,No,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176
8805-JNRAZ,Female,44,No,No,No,No,0,United States,California,Huntington Beach,92646,33.666301,-117.969501,56517
6418-HNFED,Male,33,No,No,Yes,No,0,United States,California,Huntington Beach,92648,33.679659,-118.016195,42663
0206-OYVOC,Female,52,No,No,Yes,Yes,2,United States,California,Huntington Beach,92649,33.721917,-118.043237,32304
7291-CDTMJ,Male,40,No,No,No,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206
7128-GGCNO,Male,38,No,No,No,No,0,United States,California,Laguna Hills,92653,33.606899,-117.717854,48273
0237-YFUTL,Female,62,No,No,Yes,No,0,United States,California,Midway City,92655,33.744439,-117.98588,8660
7691-KGKGP,Male,31,No,No,Yes,Yes,1,United States,California,Aliso Viejo,92656,33.571259,-117.731917,41237
6710-HSJRD,Male,48,No,No,Yes,No,0,United States,California,Newport Coast,92657,33.603282,-117.821841,5597
3675-EQOZA,Male,40,No,No,No,No,0,United States,California,Newport Beach,92660,33.634626,-117.874882,28687
0840-DCNZE,Male,33,No,No,No,No,0,United States,California,Newport Beach,92661,33.601309,-117.902304,4242
1732-FEKLD,Female,30,No,No,No,No,0,United States,California,Newport Beach,92662,33.606336,-117.893042,3124
9862-KJTYK,Male,19,Yes,No,No,Yes,2,United States,California,Newport Beach,92663,33.62251,-117.927024,22133
0479-HMSWA,Female,63,No,No,No,Yes,1,United States,California,San Clemente,92672,33.429488,-117.609432,34946
5854-KSRBJ,Male,31,No,No,Yes,Yes,1,United States,California,San Clemente,92673,33.4725,-117.584273,15297
0365-BZUWY,Male,58,No,No,Yes,No,0,United States,California,San Juan Capistrano,92675,33.521447,-117.602555,34321
5701-SVCWR,Female,45,No,No,No,Yes,1,United States,California,Laguna Niguel,92677,33.529047,-117.701175,62103
3129-AAQOU,Female,50,No,No,Yes,Yes,2,United States,California,Trabuco Canyon,92679,33.631119,-117.567346,32268
4922-CVPDX,Female,23,Yes,No,Yes,No,0,United States,California,Westminster,92683,33.752591,-117.993661,88230
1357-BIJKI,Male,46,No,No,Yes,No,0,United States,California,Mission Viejo,92691,33.611945,-117.665867,46371
1099-BTKWT,Female,58,No,No,Yes,No,0,United States,California,Mission Viejo,92692,33.60693,-117.644253,46227
2018-PZKMU,Male,32,No,No,Yes,Yes,3,United States,California,Santa Ana,92701,33.748478,-117.858918,58157
7340-KEFQE,Female,23,Yes,No,Yes,Yes,2,United States,California,Santa Ana,92703,33.748635,-117.906125,70011
4570-QHXHL,Female,48,No,No,No,No,0,United States,California,Santa Ana,92704,33.719869,-117.907063,91188
7392-YYPYJ,Male,26,Yes,No,No,No,0,United States,California,Santa Ana,92706,33.765893,-117.881533,37879
2223-GDSHL,Male,41,No,No,Yes,Yes,1,United States,California,Fountain Valley,92708,33.712036,-117.950113,54548
9470-RTWDV,Male,51,No,No,Yes,Yes,3,United States,California,Tustin,92782,33.738543,-117.785046,17494
2176-OSJUV,Male,29,Yes,No,Yes,No,0,United States,California,Anaheim,92801,33.844983,-117.952151,60553
9348-YVOMK,Male,28,Yes,No,No,No,0,United States,California,Anaheim,92802,33.807864,-117.923782,45086
8104-OSKWT,Female,61,No,No,No,No,0,United States,California,Anaheim,92804,33.818,-117.974404,81333
4521-YEEHE,Female,23,Yes,No,Yes,No,0,United States,California,Anaheim,92805,33.830209,-117.906099,68802
4090-KPJIP,Female,42,No,No,No,No,0,United States,California,Anaheim,92806,33.83796,-117.870494,34398
2592-HODOV,Male,44,No,No,No,No,0,United States,California,Brea,92823,33.924143,-117.79387,1408
7995-ZHHNZ,Male,56,No,No,Yes,No,0,United States,California,Fullerton,92832,33.868316,-117.929029,24502
3824-RHKVR,Female,27,Yes,No,No,No,0,United States,California,Fullerton,92833,33.877639,-117.961212,46105
5989-AXPUC,Female,27,Yes,No,Yes,No,0,United States,California,Garden Grove,92840,33.787165,-117.931889,50641
4979-HPRFL,Male,54,No,No,Yes,Yes,2,United States,California,Garden Grove,92841,33.786738,-117.982564,31428
8590-OHDIW,Female,52,No,No,Yes,Yes,3,United States,California,Garden Grove,92843,33.764018,-117.931507,43491
8015-IHCGW,Female,53,No,No,Yes,Yes,1,United States,California,Garden Grove,92844,33.766476,-117.969795,23481
2332-TODQS,Female,44,No,No,No,No,0,United States,California,Garden Grove,92845,33.782955,-118.026456,15878
8008-OTEZX,Female,30,No,No,Yes,Yes,2,United States,California,Villa Park,92861,33.817473,-117.810462,5935
2773-OVBPK,Male,60,No,No,Yes,No,0,United States,California,Orange,92865,33.828779,-117.848299,18058
5999-LCXAO,Female,42,No,No,No,No,0,United States,California,Orange,92866,33.784597,-117.844535,15396
5206-XZZQI,Male,56,No,No,No,No,0,United States,California,Orange,92867,33.81859,-117.821288,40915
4803-LBYPN,Male,44,No,No,Yes,Yes,1,United States,California,Orange,92868,33.787796,-117.875928,23172
2139-FQHLM,Male,49,No,No,No,No,0,United States,California,Corona,92879,33.893823,-117.531446,44875
1093-YSWCA,Male,45,No,No,No,No,0,United States,California,Corona,92881,33.833686,-117.513063,21911
3882-IYOIJ,Female,41,No,No,Yes,Yes,1,United States,California,Yorba Linda,92886,33.897253,-117.792202,39458
8749-TZYEC,Male,38,No,No,Yes,No,0,United States,California,Yorba Linda,92887,33.884073,-117.732197,20893
1755-FZQEC,Male,26,Yes,No,No,No,0,United States,California,Ventura,93001,34.360261,-119.306383,32899
3115-JPJDD,Female,43,No,No,Yes,No,0,United States,California,Ventura,93003,34.279221,-119.221437,46894
5600-KTXFM,Male,48,No,No,Yes,Yes,2,United States,California,Ventura,93004,34.278697,-119.167798,27381
6339-TBELP,Male,53,No,No,No,No,0,United States,California,Fillmore,93015,34.408161,-118.865111,16013
7964-YESJC,Female,21,Yes,No,Yes,No,0,United States,California,Moorpark,93021,34.312945,-118.858169,32984
9938-ZREHM,Female,41,No,No,Yes,No,0,United States,California,Oxnard,93033,34.156629,-119.117218,77791
7950-XWOVN,Male,60,No,No,No,No,0,United States,California,Oxnard,93035,34.18454,-119.224666,25322
4647-MUZON,Female,56,No,No,Yes,No,0,United States,California,Port Hueneme,93041,34.110124,-119.100972,25634
9702-AIUJO,Male,22,Yes,No,Yes,Yes,2,United States,California,Santa Paula,93060,34.402343,-119.094824,32511
8849-PRIQJ,Female,53,No,No,Yes,Yes,2,United States,California,Simi Valley,93063,34.296813,-118.685703,49027
8851-RAGOV,Female,25,Yes,No,Yes,No,0,United States,California,Simi Valley,93065,34.269449,-118.768471,64802
5396-IZEPB,Male,37,No,No,No,No,0,United States,California,Summerland,93067,34.420998,-119.60137,576
1729-VLAZJ,Female,52,No,No,No,Yes,5,United States,California,Santa Barbara,93101,34.419203,-119.710008,31727
8285-ABVLB,Female,34,No,No,Yes,No,0,United States,California,Santa Barbara,93103,34.438581,-119.685368,20893
0701-TJSEF,Male,45,No,No,No,No,0,United States,California,Santa Barbara,93105,34.037342,-119.80079,25771
5712-VBOXD,Female,53,No,No,No,No,0,United States,California,Santa Barbara,93108,34.457541,-119.631072,12741
6629-LADHQ,Female,42,No,No,No,No,0,United States,California,Santa Barbara,93109,34.406256,-119.726936,10986
1559-DTODC,Male,37,No,No,No,No,0,United States,California,Santa Barbara,93111,34.460197,-119.802602,16477
4797-MIWUM,Male,22,Yes,No,Yes,Yes,3,United States,California,Goleta,93117,34.489983,-120.091246,49975
4537-CIBHB,Female,59,No,No,Yes,Yes,3,United States,California,Arvin,93203,35.116307,-118.817644,16206
4324-AHJKS,Female,42,No,No,No,No,0,United States,California,Buttonwillow,93206,35.451402,-119.488413,2078
4355-CVPVS,Female,49,No,No,Yes,Yes,1,United States,California,California Hot Springs,93207,35.865795,-118.69759,226
4495-LHSSK,Female,25,Yes,No,No,Yes,2,United States,California,Camp Nelson,93208,36.057458,-118.591951,191
5915-ANOEI,Male,40,No,No,Yes,No,0,United States,California,Corcoran,93212,36.04533,-119.532424,23506
9861-PDSZP,Female,19,Yes,No,No,No,0,United States,California,Delano,93215,35.772244,-119.209689,37280
6704-UTUKK,Male,43,No,No,Yes,No,0,United States,California,Exeter,93221,36.301689,-119.018233,13333
2019-HDCZY,Male,35,No,No,Yes,No,0,United States,California,Farmersville,93223,36.29878,-119.201028,8644
8788-DOXSU,Male,46,No,No,No,No,0,United States,California,Frazier Park,93225,34.827662,-118.999073,4498
7404-JLKQG,Female,21,Yes,No,No,No,0,United States,California,Glennville,93226,35.735694,-118.738483,296
7421-ZLUPA,Female,57,No,No,No,No,0,United States,California,Hanford,93230,36.29223,-119.622676,53204
3274-NSDWE,Female,37,No,No,No,No,0,United States,California,Ivanhoe,93235,36.385818,-119.224243,4517
2632-IVXVF,Female,40,No,No,Yes,Yes,3,United States,California,Kernville,93238,35.852892,-118.397782,1873
8915-NNTRC,Male,29,Yes,No,Yes,Yes,1,United States,California,Lake Isabella,93240,35.607875,-118.466318,5564
5914-GXMDA,Female,42,No,No,Yes,No,0,United States,California,Lamont,93241,35.245035,-118.905553,15364
7463-IFMQU,Female,44,No,No,Yes,No,0,United States,California,Laton,93242,36.444232,-119.718285,2900
2920-RNCEZ,Male,46,No,No,Yes,Yes,1,United States,California,Lebec,93243,34.845861,-118.885163,1247
2541-YGPKE,Male,29,Yes,No,Yes,Yes,3,United States,California,Lemon Cove,93244,36.462671,-118.997291,293
5382-TEMLV,Male,45,No,No,No,No,0,United States,California,Lindsay,93247,36.205465,-119.085807,15508
3441-CGZJH,Female,46,No,No,Yes,Yes,2,United States,California,Lost Hills,93249,35.637715,-119.893068,2502
9592-ERDKV,Male,43,No,No,Yes,No,0,United States,California,Mc Farland,93250,35.666886,-119.186717,10781
4778-IZARL,Male,46,No,No,Yes,No,0,United States,California,New Cuyama,93254,34.956577,-119.750142,798
0432-CAJZV,Male,47,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
7008-LZVOZ,Male,59,No,No,Yes,Yes,3,United States,California,Pixley,93256,35.957019,-119.330928,4198
9365-CSLBQ,Male,36,No,No,No,Yes,3,United States,California,Richgrove,93261,35.809921,-119.127437,2956
5884-FBCTL,Female,43,No,No,Yes,Yes,2,United States,California,Shafter,93263,35.490705,-119.286833,15177
6242-FEGFD,Male,43,No,No,Yes,No,0,United States,California,Stratford,93266,36.175255,-119.813805,1729
6194-HBGQN,Male,22,Yes,No,No,No,0,United States,California,Taft,93268,35.184837,-119.402525,14937
7634-WSWDB,Female,22,Yes,No,No,Yes,1,United States,California,Terra Bella,93270,35.939068,-119.043666,5868
6986-IXNDM,Male,47,No,No,No,No,0,United States,California,Three Rivers,93271,36.413433,-118.854708,2318
2987-BJXIK,Female,44,No,No,No,No,0,United States,California,Tulare,93274,36.185471,-119.375243,56101
9769-TSBZE,Female,54,No,No,No,Yes,3,United States,California,Tupman,93276,35.316263,-119.402559,236
1395-WSWXR,Male,40,No,No,No,No,0,United States,California,Weldon,93283,35.55647,-118.244914,1935
6023-GSSXW,Female,27,Yes,No,Yes,No,0,United States,California,Wofford Heights,93285,35.690535,-118.552784,2515
6752-APNJL,Male,30,No,No,Yes,Yes,1,United States,California,Woodlake,93286,36.464635,-119.094348,8870
7446-KQISO,Male,62,No,No,Yes,Yes,3,United States,California,Visalia,93292,36.37559,-119.211689,30395
9823-EALYC,Male,55,No,No,Yes,Yes,2,United States,California,Bakersfield,93301,35.383937,-119.020428,12963
0582-AVCLN,Female,43,No,No,No,No,0,United States,California,Bakersfield,93304,35.339796,-119.023552,44588
5803-NQJZO,Male,46,No,No,Yes,No,0,United States,California,Bakersfield,93305,35.391733,-118.984109,35643
2607-DHDAK,Male,54,No,No,Yes,Yes,2,United States,California,Bakersfield,93307,35.280113,-118.962329,59195
1073-XXCZD,Male,54,No,No,Yes,No,0,United States,California,Bakersfield,93308,35.559617,-118.925185,44915
0743-HRVFF,Female,42,No,No,Yes,Yes,3,United States,California,Bakersfield,93309,35.342891,-119.064803,58632
4006-HKYHO,Male,24,Yes,No,No,No,0,United States,California,Bakersfield,93311,35.16207,-119.194488,20440
3727-JEZTU,Female,29,Yes,No,No,No,0,United States,California,Bakersfield,93312,35.392599,-119.245341,40836
8143-ETQTI,Female,24,Yes,No,Yes,Yes,3,United States,California,Bakersfield,93313,35.140938,-119.051348,25126
9667-TKTVZ,Female,38,No,No,No,No,0,United States,California,Los Osos,93402,35.279984,-120.824288,14859
8570-KLJYJ,Female,40,No,No,No,No,0,United States,California,Arroyo Grande,93420,35.176236,-120.483243,24499
7754-IXRMC,Female,39,No,No,No,No,0,United States,California,Atascadero,93422,35.453912,-120.69461,29539
9473-CBZOP,Female,35,No,No,No,No,0,United States,California,Avila Beach,93424,35.186644,-120.728305,812
2969-WGHQO,Female,39,No,No,Yes,Yes,3,United States,California,Bradley,93426,35.842889,-121.004862,1363
5863-OOKCL,Female,60,No,No,No,No,0,United States,California,Cayucos,93430,35.511833,-120.918713,3220
1686-STUHN,Male,55,No,No,No,No,0,United States,California,Creston,93432,35.480896,-120.469476,1203
1329-VHWNP,Female,42,No,No,No,No,0,United States,California,Grover Beach,93433,35.120833,-120.61843,13106
0266-GMEAO,Male,43,No,No,Yes,Yes,1,United States,California,Lompoc,93436,34.601055,-120.382917,51737
5574-NXZIU,Male,36,No,No,No,No,0,United States,California,Los Alamos,93440,34.758699,-120.275839,1328
0019-GFNTW,Female,39,No,No,No,No,0,United States,California,Los Olivos,93441,34.70434,-120.02609,1317
4256-ZWTZI,Female,22,Yes,No,No,Yes,1,United States,California,Morro Bay,93442,35.369553,-120.763864,10909
8309-PPCED,Female,33,No,No,Yes,No,0,United States,California,Nipomo,93444,35.050345,-120.489599,15405
5196-WPYOW,Male,43,No,No,Yes,Yes,2,United States,California,Paso Robles,93446,35.634222,-120.728341,35586
4608-LCIMN,Male,45,No,No,Yes,Yes,3,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564
1485-YDHMM,Male,49,No,No,Yes,Yes,1,United States,California,San Ardo,93450,35.996008,-120.85305,670
4054-CUMIA,Female,29,Yes,No,Yes,Yes,1,United States,California,San Miguel,93451,35.886767,-120.608661,2666
0603-TPMIB,Female,40,No,No,Yes,Yes,2,United States,California,San Simeon,93452,35.746484,-121.223355,471
2525-GVKQU,Female,60,No,No,No,No,0,United States,California,Santa Margarita,93453,35.303926,-120.256567,2687
8161-QYMTT,Male,55,No,No,No,No,0,United States,California,Santa Maria,93454,34.943523,-120.256729,30540
9581-GVBXT,Male,59,No,No,Yes,Yes,2,United States,California,Santa Maria,93455,34.818227,-120.418784,37364
5862-BRIXZ,Male,33,No,No,No,No,0,United States,California,Santa Maria,93458,34.95934,-120.490081,43684
5404-GGUKR,Male,39,No,No,No,No,0,United States,California,Santa Ynez,93460,34.630356,-120.032564,5710
2126-GSEGL,Female,53,No,No,Yes,No,0,United States,California,Solvang,93463,34.624399,-120.137875,7958
0440-QEXBZ,Female,64,No,No,No,No,0,United States,California,Mojave,93501,35.097323,-118.171288,4882
2434-EEVDB,Female,45,No,No,Yes,No,0,United States,California,California City,93505,35.151491,-117.927597,8316
6762-QVYJO,Female,25,Yes,No,Yes,Yes,3,United States,California,Acton,93510,34.501452,-118.207862,7831
8152-VETUR,Female,26,Yes,No,Yes,No,0,United States,California,Bishop,93514,37.04584,-118.397236,13309
4676-WLUHT,Male,51,No,No,No,No,0,United States,California,Darwin,93522,36.319181,-117.593053,64
7980-MHFLQ,Female,42,No,No,Yes,Yes,3,United States,California,Independence,93526,36.869584,-118.189241,734
0757-WCUUZ,Male,29,Yes,No,Yes,Yes,3,United States,California,June Lake,93529,37.730269,-119.055813,618
1629-DQQVB,Female,19,Yes,No,No,No,0,United States,California,Keeler,93530,36.560498,-117.962461,71
0374-AACSZ,Female,63,No,No,No,No,0,United States,California,Lancaster,93534,34.727529,-118.153098,35109
4872-VXRIL,Male,22,Yes,No,No,No,0,United States,California,Lancaster,93536,34.741406,-118.38111,49309
9140-CZQZZ,Female,38,No,No,Yes,No,0,United States,California,Lee Vining,93541,37.890145,-119.184087,504
3423-HHXAO,Female,58,No,No,Yes,Yes,1,United States,California,Littlerock,93543,34.505273,-117.955054,11198
9938-TKDGL,Male,38,No,No,Yes,Yes,3,United States,California,Llano,93544,34.500091,-117.765862,1220
6537-QLGEX,Female,34,No,No,No,No,0,United States,California,Mammoth Lakes,93546,37.550074,-118.837167,8217
3160-TYXLT,Male,37,No,No,No,No,0,United States,California,Palmdale,93552,34.557711,-118.029441,25370
1325-USMEC,Male,58,No,No,Yes,No,0,United States,California,Pearblossom,93553,34.445239,-117.894868,1613
5606-AMZBO,Female,23,Yes,No,Yes,No,0,United States,California,Rosamond,93560,34.903052,-118.411251,14931
6199-IPCAO,Female,62,No,No,Yes,Yes,2,United States,California,Tehachapi,93561,35.073777,-118.652112,25805
5640-CAXOA,Female,23,Yes,No,No,No,0,United States,California,Auberry,93602,36.991762,-119.242874,3464
2235-EZAIK,Female,21,Yes,No,Yes,No,0,United States,California,Badger,93603,36.64545,-118.924982,273
3847-BAERP,Female,27,Yes,No,No,No,0,United States,California,Bass Lake,93604,37.458367,-119.345011,613
1453-RZFON,Female,39,No,No,No,Yes,3,United States,California,Cantua Creek,93608,36.488056,-120.407691,1766
8263-OKETD,Female,44,No,No,No,No,0,United States,California,Caruthers,93609,36.5276,-119.865999,5446
0670-KDOMA,Female,42,No,No,No,No,0,United States,California,Chowchilla,93610,37.100948,-120.270136,19391
2476-YGEFM,Female,24,Yes,No,No,No,0,United States,California,Clovis,93611,36.917652,-119.593757,46858
8687-BAFGU,Male,34,No,No,No,No,0,United States,California,Clovis,93612,36.814539,-119.711868,33856
0641-EVBOJ,Male,61,No,No,No,No,0,United States,California,Coarsegold,93614,37.212191,-119.749323,9395
0829-XXPLX,Female,48,No,No,No,No,0,United States,California,Cutler,93615,36.497895,-119.285484,5519
9974-JFBHQ,Male,31,No,No,No,Yes,1,United States,California,Del Rey,93616,36.657462,-119.595293,1965
6624-JDRDS,Female,22,Yes,No,No,No,0,United States,California,Dos Palos,93620,37.045728,-120.630682,9388
0608-JDVEC,Male,55,No,No,Yes,No,0,United States,California,Dunlap,93621,36.789213,-119.140338,506
9780-FKVVF,Male,60,No,No,No,No,0,United States,California,Firebaugh,93622,36.785618,-120.625382,9491
1919-RTPQD,Male,42,No,No,Yes,Yes,1,United States,California,Fish Camp,93623,37.483535,-119.679414,77
5214-NLTIT,Male,22,Yes,No,Yes,Yes,1,United States,California,Five Points,93624,36.397745,-120.119911,1852
3345-PBBFH,Male,24,Yes,No,Yes,No,0,United States,California,Fowler,93625,36.625792,-119.672483,5635
5055-BRMNE,Female,35,No,No,Yes,Yes,2,United States,California,Friant,93626,37.027663,-119.69056,1125
2190-PHBHR,Female,22,Yes,No,Yes,No,0,United States,California,Hume,93628,36.807595,-118.901544,93
2650-GYRYL,Male,25,Yes,No,Yes,Yes,1,United States,California,Kerman,93630,36.727418,-120.123526,14062
5208-FVQKB,Male,41,No,No,Yes,No,0,United States,California,Lakeshore,93634,37.290606,-119.216328,52
7184-LRUUR,Female,22,Yes,No,No,No,0,United States,California,Los Banos,93635,36.995162,-120.955099,29124
6627-CFOSN,Female,54,No,No,No,No,0,United States,California,Madera,93637,36.902954,-120.194274,28434
3982-JGSFD,Male,37,No,No,No,No,0,United States,California,Madera,93638,37.004068,-119.930027,49247
1574-DYCWE,Female,60,No,No,Yes,Yes,1,United States,California,Escondido,92027,33.141265,-116.967221,48690
7247-XOZPB,Male,52,No,No,Yes,No,0,United States,California,Miramonte,93641,36.696759,-119.024051,571
2466-FCCPT,Female,50,No,No,Yes,Yes,3,United States,California,North Fork,93643,37.244307,-119.470256,3376
6211-WWLTF,Male,46,No,No,Yes,No,0,United States,California,Oakhurst,93644,37.648647,-119.231447,8521
4826-TZEVA,Female,50,No,No,No,No,0,United States,California,O Neals,93645,37.140104,-119.657092,173
6016-NXBNJ,Male,53,No,No,No,No,0,United States,California,Orange Cove,93646,36.633498,-119.298895,8449
9138-EFSMO,Male,54,No,No,Yes,Yes,3,United States,California,Orosi,93647,36.600185,-119.175655,9780
4632-XJMEX,Male,20,Yes,No,No,Yes,2,United States,California,Fresno,93650,36.841655,-119.797113,3258
2716-GFZOR,Male,48,No,No,Yes,No,0,United States,California,Raymond,93653,37.252057,-119.95783,972
3724-UCSHY,Male,48,No,No,Yes,Yes,3,United States,California,Reedley,93654,36.636638,-119.421842,25923
8626-XHBIE,Male,48,No,No,No,Yes,3,United States,California,Riverdale,93656,36.452211,-119.94575,5729
3192-LNKRK,Male,63,No,No,Yes,Yes,1,United States,California,San Joaquin,93660,36.600193,-120.153393,4318
4439-YRNVD,Female,33,No,No,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213
2208-UGTGR,Male,62,No,No,No,No,0,United States,California,Sultana,93666,36.545353,-119.338535,306
3005-TYFRD,Female,54,No,No,Yes,No,0,United States,California,Tollhouse,93667,36.993666,-119.348267,2633
8670-MEFCP,Female,23,Yes,No,Yes,Yes,2,United States,California,Tranquillity,93668,36.635661,-120.288644,1130
3079-BCHLN,Male,26,Yes,No,Yes,No,0,United States,California,Wishon,93669,37.287758,-119.548156,327
7777-UNYHB,Female,43,No,No,Yes,Yes,1,United States,California,Traver,93673,36.456091,-119.486225,646
2969-VAPYH,Female,28,Yes,No,No,No,0,United States,California,Fresno,93704,36.799648,-119.801247,26580
7181-OQCUT,Male,60,No,No,No,No,0,United States,California,Fresno,93706,36.654614,-119.903674,35790
8474-UMLNT,Female,36,No,No,No,No,0,United States,California,Fresno,93710,36.822715,-119.761826,29337
9142-XMYJH,Female,46,No,No,No,No,0,United States,California,Fresno,93721,36.732694,-119.783786,6848
2649-HWLYB,Male,45,No,No,Yes,No,0,United States,California,Fresno,93727,36.751489,-119.68072,54701
5214-CHIWJ,Male,44,No,No,No,No,0,United States,California,Fresno,93728,36.757345,-119.818274,16346
2465-BLLEU,Male,31,No,No,No,No,0,United States,California,Salinas,93906,36.722898,-121.633648,53946
1685-VAYJF,Male,44,No,No,No,No,0,United States,California,Salinas,93907,36.77462,-121.664714,22292
8874-EJNSR,Male,64,No,No,Yes,Yes,2,United States,California,Salinas,93908,36.624338,-121.615669,13027
5049-MUBWG,Male,24,Yes,No,No,No,0,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,2966
0769-MURVM,Female,44,No,No,Yes,Yes,2,United States,California,Carmel Valley,93924,36.414611,-121.6386,6691
9253-VIFJQ,Male,50,No,No,Yes,No,0,United States,California,Chualar,93925,36.596271,-121.442274,1140
